"","id","year","month","day","newsection","new_landmark","fl","w","matureall","fin","scale","cohort","sex","treatment","age0_mature","age1_mature","age2_mature","age3_mature","age4_mature","age_at_mature","repeatspawn","spawning_strategy","date","ym","Julian","date2","Julian2","days_from_hatching"
"1711","0RDP","2017","5","24","L1",436,98,"10.6","nonbreeding","nd","nd",2016,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-24","2017-05",17310,"2016-1-1",16801,509
"1712","RYRYBG","2017","5","24","L1",436,115,"18.399999999999999","nonbreeding","nd","nd",2016,"female","late",NA,0,NA,NA,NA,">1",0,NA,"2017-5-24","2017-05",17310,"2016-1-1",16801,509
"1713","RYRDRP","2017","5","24","L1",437,143,"38.200000000000003","nonbreeding","nd","nd",2016,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-24","2017-05",17310,"2016-1-1",16801,509
"1714","RYRRGR","2017","5","24","L1",437,140,"31.8","nonbreeding","1396","nd",2015,"female","late",NA,0,1,NA,NA,"2",1,"semelparity","2017-5-24","2017-05",17310,"2015-1-1",16436,874
"1715","RYYBDD","2017","5","24","L1",438,118,"22.6","nonbreeding","1387","518",2016,NA,"late",NA,0,NA,NA,NA,">1",0,NA,"2017-5-24","2017-05",17310,"2016-1-1",16801,509
"1716","0YRB","2017","5","26","C2",501,137,"29.3","nonbreeding","1445","nd",2016,"male","control",0,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1717","0DPR","2017","5","24","L1",438,47,"2.2999999999999998","nonbreeding","1375","nd",2017,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-24","2017-05",17310,"2017-1-1",17167,143
"1718","RGRDGR","2017","5","24","L1",439,172,"47.2","nonbreeding","nd","nd",2014,"male","late",NA,NA,NA,1,NA,"3?",1,"semelparity","2017-5-24","2017-05",17310,"2014-1-1",16071,1239
"1719","RYRRDG","2017","5","24","L1",440,158,"38.700000000000003","nonbreeding","nd","nd",2015,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-24","2017-05",17310,"2015-1-1",16436,874
"1720","RYRRDY","2017","5","24","L1",440,110,"15.9","nonbreeding","nd","nd",2015,NA,"late",NA,NA,0,NA,NA,">2?",0,NA,"2017-5-24","2017-05",17310,"2015-1-1",16436,874
"1721","RYRRGR?","2017","5","24","L1",440,142,"30.3","nonbreeding","nd","nd",2015,"female","late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-24","2017-05",17310,"2015-1-1",16436,874
"1722","RGGGRR","2017","5","24","L1",440,122,"20.399999999999999","nonbreeding","nd","nd",2015,NA,"late",NA,NA,0,NA,NA,">2?",0,NA,"2017-5-24","2017-05",17310,"2015-1-1",16436,874
"1723","RGGRDY","2017","5","24","L1",440,143,"32.1","nonbreeding","nd","nd",2014,NA,"late",NA,NA,NA,0,NA,">3?",0,NA,"2017-5-24","2017-05",17310,"2014-1-1",16071,1239
"1724","RGDRGD","2017","5","25","E3",523,189,"80.3","nonbreeding","nd","582",2015,"female","early",NA,0,1,NA,NA,"2",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1725","RYRPGG","2017","5","25","E3",523,151,"42.5","nonbreeding","nd","nd",2016,"male","early",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1726","0YDB","2017","5","25","E3",523,143,"38","nonbreeding","1354","nd",2016,"male","early",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1727","PBPPPB","2017","5","25","E3",525,146,"38.700000000000003","nonbreeding","nd","nd",2016,"female","early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1728","RYYBDB","2017","5","25","E3",527,141,"40.200000000000003","nonbreeding","1353","nd",2016,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1729","PBBBBB","2017","5","25","E3",529,229,"145.30000000000001","nonbreeding","nd","nd",2014,"male","early",NA,NA,1,1,NA,"3?",2,"iteroparity","2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1730","RYYBPG","2017","5","25","E3",529,180,"70.400000000000006","nonbreeding","1361","485",2015,"male","early",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1731","PBPBBP","2017","5","25","E3",529,160,"54","nonbreeding","nd","nd",2016,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1732","RYYBPY","2017","5","25","E3",529,153,"43.6","nonbreeding","1383","530",2015,NA,"early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1733","RYRPYD","2017","5","25","E3",529,154,"41.1","nonbreeding","nd","nd",2016,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1734","RYRPGY","2017","5","25","E3",529,135,"35.700000000000003","nonbreeding","nd","nd",2016,"male","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1735","RYRPYR","2017","5","25","E3",529,128,"24.7","nonbreeding","nd","nd",2016,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1736","RGYDRR","2017","5","25","E3",533,186,"80.5","nonbreeding","1394","nd",2015,"female","early",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1737","RYRPYP","2017","5","25","E3",533,165,"49.6","nonbreeding","nd","nd",2015,"female","early",NA,1,1,NA,NA,"1",2,"iteroparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1738","RGYDDD","2017","5","25","E3",534,182,"69.5","nonbreeding","nd","nd",2014,"female","early",NA,NA,1,1,NA,"3?",2,"iteroparity","2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1739","RYYGYP","2017","5","25","E3",534,179,"90.4","nonbreeding","nd","nd",2015,"male","early",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1740","RYYBPD","2017","5","25","E3",521,167,"49.4","nonbreeding","1365","499",2016,"female?","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1741","0DPG","2017","5","25","E3",527,73,"4.7","nonbreeding","1393","nd",2017,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1742","0DPY","2017","5","25","E3",527,71,"3.9","nonbreeding","1376","nd",2017,NA,"early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1743","RYRPGB","2017","5","25","E3",529,146,"34.1","nonbreeding","1380","nd",2016,"male","early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1744","RYYBPP","2017","5","25","E3",531,199,"82.1","nonbreeding","1385","552",2015,"female","early",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1745","DGYY","2017","5","25","E1",402,189,"72.099999999999994","nonbreeding","nd","nd",2014,"female","early",NA,0,NA,1,NA,"3?",1,"semelparity","2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1746","RRDRDR","2017","5","25","E1",402,192,"83.4","nonbreeding","nd","nd",2015,"male","early",0,0,1,NA,NA,"2",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1747","RGDGDD","2017","5","25","E1",402,153,"46.1","nonbreeding","nd","nd",2016,"male","early",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1748","D","2017","5","25","E1",402,175,"56.8","nonbreeding","nd","nd",2015,"male",NA,0,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1749","GGDD","2017","5","25","E1",402,187,"68.8","nonbreeding","1400","nd",2014,"female","early",NA,0,1,NA,NA,"2",1,"semelparity","2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1750","0DPD","2017","5","25","E1",404,50,"1.7","nonbreeding","1364","nd",2017,NA,NA,0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1751","RYYYRB","2017","5","25","E1",404,126,"22.9","nonbreeding","nd","nd",2016,NA,"early",0,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1752","0RRR","2017","5","25","E1",404,140,"30.8","nonbreeding","1398","nd",2016,"female","early",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1753","0DRR","2017","5","25","E1",404,105,"12.9","nonbreeding","nd","nd",2016,NA,"early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1754","RRGD","2017","5","25","E1",404,171,"50.8","nonbreeding","nd","nd",2014,"female","early",NA,0,0,NA,NA,">2",0,NA,"2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1755","0DPP","2017","5","25","E1",404,61,"2.6","nonbreeding","1382","nd",2017,NA,"early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1756","0DPB","2017","5","25","E1",404,74,"5.0999999999999996","nonbreeding","1369","nd",2017,NA,"early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1757","RGDYYD","2017","5","25","E1",405.5,190,"59.9","nonbreeding","nd","390",2014,"male","early",NA,NA,1,1,NA,"3?",2,"iteroparity","2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1758","RYYRGP","2017","5","25","E1",405.5,133,"27.2","nonbreeding","nd","nd",2016,"male","early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1759","RYYBBR","2017","5","25","E1",405.5,130,"22.4","nonbreeding","1392","543",2016,NA,"early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1760","0DBR","2017","5","25","E1",405.5,65,"3.6","nonbreeding","1362","nd",2017,NA,"early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1761","RGDDRG","2017","5","25","E1",408,162,"45.4","nonbreeding","nd","nd",2016,"female","early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1762","RGRRGY","2017","5","25","E1",408,152,"35.299999999999997","nonbreeding","nd","nd",2015,NA,"early",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1763","RRDGGR","2017","5","25","E1",408,168,"53.6","nonbreeding","nd","nd",2015,"male","early",0,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1764","0RRB","2017","5","25","E1",408,115,"17.2","nonbreeding","nd","nd",2016,"female","early",NA,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1765","DGRG","2017","5","25","E1",408,132,"29.9","nonbreeding","1378","nd",2014,"male",NA,NA,0,0,NA,NA,">2",0,NA,"2017-5-25","2017-05",17311,"2014-1-1",16071,1240
"1766","0RGD","2017","5","25","E1",408,135,"26.8","nonbreeding","nd","nd",2016,"male","early",NA,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1767","0DRG","2017","5","25","E1",409,90,"7.6","nonbreeding","1424","nd",2016,"female","early",0,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1768","RYRPDG","2017","5","25","E1",409,150,"36.1","nonbreeding","nd","nd",2016,"female","early",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1769","DGDR","2017","5","25","E1",409,169,"45.9","nonbreeding","1413","nd",2015,"male","early",NA,0,1,NA,NA,"2",1,"semelparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1770","RYRBYR","2017","5","25","E1",409,107,"12.3","nonbreeding","nd","nd",2016,"male","early",NA,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1771","RYYRRY","2017","5","25","E1",409,120,"18.100000000000001","nonbreeding","nd","nd",2016,"female","early",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1772","0RBR","2017","5","25","E1",409,108,"14","nonbreeding","1412","nd",2016,"male",NA,NA,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1773","RYRBGD","2017","5","25","E1",402,132,"28.6","nonbreeding","nd","nd",2016,"female","early",0,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1774","RYYBBP","2017","5","25","E1",402,135,"24.7","nonbreeding","1446","515",2016,"male","early",NA,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1775","RYYYRY","2017","5","25","E1",404,117,"18.100000000000001","nonbreeding","nd","nd",2016,NA,"early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1776","0DBG","2017","5","25","E1",404,67,"3.1","nonbreeding","1403","nd",2017,NA,"early",0,NA,NA,NA,NA,">0",0,NA,"2017-5-25","2017-05",17311,"2017-1-1",17167,144
"1777","RGDYGY","2017","5","25","E1",408,143,"35","nonbreeding","nd","nd",2015,"male","early",NA,1,1,NA,NA,"1",2,"iteroparity","2017-5-25","2017-05",17311,"2015-1-1",16436,875
"1778","RYDRRR","2017","5","25","E1",408,136,"26.1","nonbreeding","1433","558",2016,NA,"early",NA,0,NA,NA,NA,">1",0,NA,"2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1779","BPPPBB","2017","5","25","E1",409,159,"43.7","nonbreeding","nd","nd",2016,"male","early",1,1,NA,NA,NA,"0",2,"iteroparity","2017-5-25","2017-05",17311,"2016-1-1",16801,510
"1780","RYRBPR","2017","5","26","C2",492,128,"27.6","nonbreeding","1441","nd",2016,"male","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1781","RYRBDG","2017","5","26","C2",493,119,"20.2","nonbreeding","nd","nd",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1782","0GBG","2017","5","26","C2",493,140,"36.700000000000003","nonbreeding","1444","nd",2016,"female","control",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1783","PBBB","2017","5","26","C2",493,120,"22.5","nonbreeding","1438","nd",2016,"female","control",0,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1784","RYYYBY","2017","5","26","C2",493,118,"19.899999999999999","nonbreeding","nd","nd",2016,NA,"control",0,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1785","PPPPPP","2017","5","26","C2",493,122,"21.4","nonbreeding","nd","nd",2016,"female","control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1786","RYDRRG","2017","5","26","C2",494,114,"16.600000000000001","nonbreeding","1434","nd",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1787","RYRBDD","2017","5","26","C2",494,175,"56","nonbreeding","nd","nd",2015,"female","control",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1788","0GBR","2017","5","26","C2",494,105,"14.1","nonbreeding","1431","nd",2016,NA,"control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1789","PBBP","2017","5","26","C2",494,139,"29","nonbreeding","nd","nd",2016,"female","control",NA,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1790","RYRBDY","2017","5","26","C2",494,163,"51.6","nonbreeding","nd","nd",2016,"male","control",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1791","0GGY","2017","5","27","C1",458,103,"13","nonbreeding","1499","nd",2016,"female","control",0,0,NA,NA,NA,">1",0,NA,"2017-5-27","2017-05",17313,"2016-1-1",16801,512
"1792","RYDRRY","2017","5","26","C2",495,145,"38.700000000000003","nonbreeding","1408","407",2015,NA,"control",NA,NA,0,NA,NA,">2?",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1793","0YRR","2017","5","26","C2",496,132,"29.6","nonbreeding","1409","nd",2016,"female","control",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1794","PPPBBP","2017","5","26","C2",496,161,"45.1","nonbreeding","nd","nd",2015,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1795","RYYDRP","2017","5","26","C2",498,136,"30","nonbreeding","nd","nd",2016,"female","control",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1796","RYRBDP","2017","5","26","C2",499,129,"28.2","nonbreeding","nd","nd",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1797","RYRBBP","2017","5","26","C2",499,129,"25.7","nonbreeding","nd","nd",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1798","RGYYRR","2017","5","26","C2",499,150,"43.4","nonbreeding","nd","nd",2015,"male","control",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1799","0YRY","2017","5","26","C2",499,153,"36.4","nonbreeding","1437","nd",2016,"female",NA,0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1800","RYRBBD","2017","5","26","C2",499,119,"20.7","nonbreeding","1423","nd",2016,"male","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1801","RYRBDB","2017","5","26","C2",499,120,"19.3","nonbreeding","nd","nd",2016,NA,"control",NA,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1802","RYYDGR","2017","5","26","C2",499,111,"17.100000000000001","nonbreeding","nd","nd",2016,"female","control",0,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1803","RYYDRY","2017","5","26","C2",499,128,"25.2","nonbreeding","nd","nd",2016,NA,"control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1804","RYRBPG","2017","5","26","C2",499,119,"21.7","nonbreeding","1427","nd",2016,"female","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1805","RGYRGG","2017","5","26","C2",500,178,"80.2","nonbreeding","nd","nd",2015,"male","control",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1806","BPBB","2017","5","26","C2",500,142,"34","nonbreeding","1447","nd",2016,"female","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1807","RGYRDY","2017","5","26","C2",500,165,"51.8","nonbreeding","nd","nd",2014,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2014-1-1",16071,1241
"1808","0YPB","2017","5","26","C2",500,95,"10.199999999999999","nonbreeding","nd","nd",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1809","RGYGGG","2017","5","26","C2",501,169,"52.2","nonbreeding","nd","nd",2015,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1810","RYYGRY","2017","7","29","C1",465,105,"13.1","nonbreeding","1632","nd",2016,"female","control",0,0,NA,NA,NA,">1",0,NA,"2017-7-29","2017-07",17376,"2016-1-1",16801,575
"1811","0DYY","2017","5","26","C2",501,132,"21.5","nonbreeding","nd","nd",2016,"male","control",0,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1812","RYYPPR","2017","5","26","C2",501,135,"31.9","nonbreeding","nd","nd",2015,"female","control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1813","BBPB","2017","5","26","C2",501,130,"25.4","nonbreeding","1411","nd",2016,"female","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1814","RYYRDB","2017","5","26","C2",501,111,"11.1","nonbreeding","1428","nd",2016,"female","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1815","0DBY","2017","5","26","C3",504,67,"3.1","nonbreeding","1419","nd",2017,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2017-1-1",17167,145
"1816","RYYRPD","2017","5","26","C3",505,135,"24.1","nonbreeding","1402","nd",2016,"male","control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1817","RYDRRD","2017","5","26","C3",505,158,"46.3","nonbreeding","1406","551",2016,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1818","0YYD","2017","5","26","C3",506,160,"48.8","nonbreeding","nd","nd",2016,"female","control",NA,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1819","RGYGGY","2017","5","26","C3",507,191,"82.7","nonbreeding","nd","nd",2014,"female","control",NA,NA,1,1,NA,"3?",2,"iteroparity","2017-5-26","2017-05",17312,"2014-1-1",16071,1241
"1820","RYDRRP","2017","5","26","C3",508,172,"57.9","nonbreeding","1422","514",2015,"female","control",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1821","PPPBPP","2017","5","26","C3",509,140,"35.5","nonbreeding","nd","nd",2015,"female","control",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1822","PBPPPP","2017","5","26","C3",509,154,"44.4","nonbreeding","nd","nd",2015,NA,"control",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1823","RGYGYD","2017","5","26","C3",509,160,"51.5","nonbreeding","nd","nd",2015,"female","control",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1824","RGYGYY","2017","5","26","C3",509,173,"61.2","nonbreeding","nd","nd",2015,"female","control",NA,NA,1,NA,NA,"2?",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1825","RYRBPP","2017","5","26","C3",509,170,"61.4","nonbreeding","nd","nd",2015,"male","control",NA,1,1,NA,NA,"1",2,"iteroparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1826","RYYDYG","2017","5","26","C3",509,129,"26.7","nonbreeding","nd","nd",2016,NA,"control",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1827","0DBD","2017","5","26","L3",474,66,"3.6","nonbreeding","1448","nd",2017,NA,"late",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2017-1-1",17167,145
"1828","0GYB","2017","5","26","L3",474,111,"15.5","nonbreeding","1421","nd",2016,"male","late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1829","RRDDGR","2017","5","26","L3",474,172,"61.3","nonbreeding","nd","nd",2015,"male","late",1,0,NA,NA,NA,"0",1,"semelparity","2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1830","RYRDGP","2017","5","26","L3",475,141,"34.799999999999997","nonbreeding","nd","nd",2016,"female",NA,0,1,NA,NA,NA,"1",1,"semelparity","2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1831","0GDB","2017","5","26","L3",475,124,"21.7","nonbreeding","1430","nd",2016,"female","late",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1832","RRRDRG","2017","5","26","L3",477,173,"52.2","nonbreeding","nd","nd",2015,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1833","RYYYBR","2017","5","26","L3",477,100,"12.6","nonbreeding","nd","nd",2016,NA,"late",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1834","0GDR","2017","5","26","L3",477,115,"18.399999999999999","nonbreeding","1443","nd",2016,NA,"late",NA,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1835","0GDD","2017","5","26","L3",477,95,"10.1","nonbreeding","1415","nd",2016,"female","late",0,0,NA,NA,NA,">1",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
"1836","RRRDDG","2017","5","26","L3",479,157,"44.2","nonbreeding","nd","nd",2015,NA,"late",0,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2015-1-1",16436,876
"1837","RYDRRB","2017","5","26","L3",480,128,"31.2","nonbreeding","1450","nd",2016,NA,"late",NA,NA,NA,NA,NA,">0",0,NA,"2017-5-26","2017-05",17312,"2016-1-1",16801,511
